"iso_2","iso_3","country","continent","year","tax","variable","value"
"HU","HUN","Hungary","EU","2000","5000 Consumption","% of GDP",15.622
"HU","HUN","Hungary","EU","2000","5000 Consumption","% of Total Revenue",40.488
"HU","HUN","Hungary","EU","2001","5000 Consumption","% of Total Revenue",38.728
"HU","HUN","Hungary","EU","2001","5000 Consumption","% of GDP",14.584
"HU","HUN","Hungary","EU","2002","5000 Consumption","% of Total Revenue",37.447
"HU","HUN","Hungary","EU","2002","5000 Consumption","% of GDP",14.014
"HU","HUN","Hungary","EU","2003","5000 Consumption","% of GDP",14.621
"HU","HUN","Hungary","EU","2003","5000 Consumption","% of Total Revenue",39.238
"HU","HUN","Hungary","EU","2004","5000 Consumption","% of GDP",15.142
"HU","HUN","Hungary","EU","2004","5000 Consumption","% of Total Revenue",40.862
"HU","HUN","Hungary","EU","2005","5000 Consumption","% of GDP",14.578
"HU","HUN","Hungary","EU","2005","5000 Consumption","% of Total Revenue",39.879
"HU","HUN","Hungary","EU","2006","5000 Consumption","% of Total Revenue",38.593
"HU","HUN","Hungary","EU","2006","5000 Consumption","% of GDP",14.066
"HU","HUN","Hungary","EU","2007","5000 Consumption","% of Total Revenue",37.888
"HU","HUN","Hungary","EU","2007","5000 Consumption","% of GDP",14.911
"HU","HUN","Hungary","EU","2008","5000 Consumption","% of GDP",14.665
"HU","HUN","Hungary","EU","2008","5000 Consumption","% of Total Revenue",37.198
"HU","HUN","Hungary","EU","2009","5000 Consumption","% of GDP",15.453
"HU","HUN","Hungary","EU","2009","5000 Consumption","% of Total Revenue",39.724
"HU","HUN","Hungary","EU","2010","5000 Consumption","% of GDP",16.076
"HU","HUN","Hungary","EU","2010","5000 Consumption","% of Total Revenue",43.223
"HU","HUN","Hungary","EU","2011","5000 Consumption","% of GDP",16.009
"HU","HUN","Hungary","EU","2011","5000 Consumption","% of Total Revenue",43.69
"HU","HUN","Hungary","EU","2012","5000 Consumption","% of GDP",17.145
"HU","HUN","Hungary","EU","2012","5000 Consumption","% of Total Revenue",43.779
"HU","HUN","Hungary","EU","2013","5000 Consumption","% of GDP",16.928
"HU","HUN","Hungary","EU","2013","5000 Consumption","% of Total Revenue",43.871
"HU","HUN","Hungary","EU","2014","5000 Consumption","% of GDP",16.856
"HU","HUN","Hungary","EU","2014","5000 Consumption","% of Total Revenue",43.722
"HU","HUN","Hungary","EU","2015","5000 Consumption","% of GDP",17.066
"HU","HUN","Hungary","EU","2015","5000 Consumption","% of Total Revenue",43.87
"HU","HUN","Hungary","EU","2016","5000 Consumption","% of GDP",16.663
"HU","HUN","Hungary","EU","2016","5000 Consumption","% of Total Revenue",42.277
"HU","HUN","Hungary","EU","2017","5000 Consumption","% of GDP",16.444
"HU","HUN","Hungary","EU","2017","5000 Consumption","% of Total Revenue",42.953
"HU","HUN","Hungary","EU","2018","5000 Consumption","% of GDP",16.757
"HU","HUN","Hungary","EU","2018","5000 Consumption","% of Total Revenue",44.745
"HU","HUN","Hungary","EU","2019","5000 Consumption","% of GDP",16.22
"HU","HUN","Hungary","EU","2019","5000 Consumption","% of Total Revenue",45.344
"HU","HUN","Hungary","EU","2000","5111 VAT","% of GDP",8.659
"HU","HUN","Hungary","EU","2000","5111 VAT","% of Total Revenue",22.442
"HU","HUN","Hungary","EU","2001","5111 VAT","% of GDP",8.078
"HU","HUN","Hungary","EU","2001","5111 VAT","% of Total Revenue",21.451
"HU","HUN","Hungary","EU","2002","5111 VAT","% of GDP",7.691
"HU","HUN","Hungary","EU","2002","5111 VAT","% of Total Revenue",20.553
"HU","HUN","Hungary","EU","2003","5111 VAT","% of GDP",8.048
"HU","HUN","Hungary","EU","2003","5111 VAT","% of Total Revenue",21.599
"HU","HUN","Hungary","EU","2004","5111 VAT","% of GDP",8.69
"HU","HUN","Hungary","EU","2004","5111 VAT","% of Total Revenue",23.45
"HU","HUN","Hungary","EU","2005","5111 VAT","% of GDP",8.233
"HU","HUN","Hungary","EU","2005","5111 VAT","% of Total Revenue",22.523
"HU","HUN","Hungary","EU","2006","5111 VAT","% of GDP",7.404
"HU","HUN","Hungary","EU","2006","5111 VAT","% of Total Revenue",20.314
"HU","HUN","Hungary","EU","2007","5111 VAT","% of GDP",7.833
"HU","HUN","Hungary","EU","2007","5111 VAT","% of Total Revenue",19.904
"HU","HUN","Hungary","EU","2008","5111 VAT","% of GDP",7.6
"HU","HUN","Hungary","EU","2008","5111 VAT","% of Total Revenue",19.277
"HU","HUN","Hungary","EU","2009","5111 VAT","% of GDP",8.286
"HU","HUN","Hungary","EU","2009","5111 VAT","% of Total Revenue",21.299
"HU","HUN","Hungary","EU","2010","5111 VAT","% of GDP",8.528
"HU","HUN","Hungary","EU","2010","5111 VAT","% of Total Revenue",22.93
"HU","HUN","Hungary","EU","2011","5111 VAT","% of GDP",8.386
"HU","HUN","Hungary","EU","2011","5111 VAT","% of Total Revenue",22.887
"HU","HUN","Hungary","EU","2012","5111 VAT","% of Total Revenue",23.258
"HU","HUN","Hungary","EU","2012","5111 VAT","% of GDP",9.108
"HU","HUN","Hungary","EU","2013","5111 VAT","% of Total Revenue",23.046
"HU","HUN","Hungary","EU","2013","5111 VAT","% of GDP",8.892
"HU","HUN","Hungary","EU","2014","5111 VAT","% of Total Revenue",23.89
"HU","HUN","Hungary","EU","2014","5111 VAT","% of GDP",9.21
"HU","HUN","Hungary","EU","2015","5111 VAT","% of GDP",9.514
"HU","HUN","Hungary","EU","2015","5111 VAT","% of Total Revenue",24.458
"HU","HUN","Hungary","EU","2016","5111 VAT","% of GDP",9.193
"HU","HUN","Hungary","EU","2016","5111 VAT","% of Total Revenue",23.323
"HU","HUN","Hungary","EU","2017","5111 VAT","% of GDP",9.338
"HU","HUN","Hungary","EU","2017","5111 VAT","% of Total Revenue",24.393
"HU","HUN","Hungary","EU","2018","5111 VAT","% of GDP",9.68
"HU","HUN","Hungary","EU","2018","5111 VAT","% of Total Revenue",25.847
"HU","HUN","Hungary","EU","2019","5111 VAT","% of GDP",9.687
"HU","HUN","Hungary","EU","2019","5111 VAT","% of Total Revenue",27.081
"HU","HUN","Hungary","EU","2000","5112 Sales","% of GDP",0
"HU","HUN","Hungary","EU","2000","5112 Sales","% of Total Revenue",0
"HU","HUN","Hungary","EU","2001","5112 Sales","% of GDP",0
"HU","HUN","Hungary","EU","2001","5112 Sales","% of Total Revenue",0
"HU","HUN","Hungary","EU","2002","5112 Sales","% of GDP",0
"HU","HUN","Hungary","EU","2002","5112 Sales","% of Total Revenue",0
"HU","HUN","Hungary","EU","2003","5112 Sales","% of GDP",0
"HU","HUN","Hungary","EU","2003","5112 Sales","% of Total Revenue",0
"HU","HUN","Hungary","EU","2004","5112 Sales","% of Total Revenue",0
"HU","HUN","Hungary","EU","2004","5112 Sales","% of GDP",0
"HU","HUN","Hungary","EU","2005","5112 Sales","% of Total Revenue",0
"HU","HUN","Hungary","EU","2005","5112 Sales","% of GDP",0
"HU","HUN","Hungary","EU","2006","5112 Sales","% of Total Revenue",0
"HU","HUN","Hungary","EU","2006","5112 Sales","% of GDP",0
"HU","HUN","Hungary","EU","2007","5112 Sales","% of Total Revenue",0
"HU","HUN","Hungary","EU","2007","5112 Sales","% of GDP",0
"HU","HUN","Hungary","EU","2008","5112 Sales","% of Total Revenue",0
"HU","HUN","Hungary","EU","2008","5112 Sales","% of GDP",0
"HU","HUN","Hungary","EU","2009","5112 Sales","% of Total Revenue",0
"HU","HUN","Hungary","EU","2009","5112 Sales","% of GDP",0
"HU","HUN","Hungary","EU","2010","5112 Sales","% of Total Revenue",0.373
"HU","HUN","Hungary","EU","2010","5112 Sales","% of GDP",0.139
"HU","HUN","Hungary","EU","2011","5112 Sales","% of Total Revenue",0.419
"HU","HUN","Hungary","EU","2011","5112 Sales","% of GDP",0.154
"HU","HUN","Hungary","EU","2012","5112 Sales","% of GDP",0.191
"HU","HUN","Hungary","EU","2012","5112 Sales","% of Total Revenue",0.487
"HU","HUN","Hungary","EU","2013","5112 Sales","% of GDP",0.158
"HU","HUN","Hungary","EU","2013","5112 Sales","% of Total Revenue",0.41
"HU","HUN","Hungary","EU","2014","5112 Sales","% of GDP",0.147
"HU","HUN","Hungary","EU","2014","5112 Sales","% of Total Revenue",0.382
"HU","HUN","Hungary","EU","2015","5112 Sales","% of GDP",0.146
"HU","HUN","Hungary","EU","2015","5112 Sales","% of Total Revenue",0.374
"HU","HUN","Hungary","EU","2016","5112 Sales","% of Total Revenue",0.366
"HU","HUN","Hungary","EU","2016","5112 Sales","% of GDP",0.144
"HU","HUN","Hungary","EU","2017","5112 Sales","% of Total Revenue",0.438
"HU","HUN","Hungary","EU","2017","5112 Sales","% of GDP",0.168
"HU","HUN","Hungary","EU","2018","5112 Sales","% of GDP",0.172
"HU","HUN","Hungary","EU","2018","5112 Sales","% of Total Revenue",0.46
"HU","HUN","Hungary","EU","2019","5112 Sales","% of GDP",0.113
"HU","HUN","Hungary","EU","2019","5112 Sales","% of Total Revenue",0.315
"HU","HUN","Hungary","EU","2000","5121 Excise","% of GDP",4.004
"HU","HUN","Hungary","EU","2000","5121 Excise","% of Total Revenue",10.378
"HU","HUN","Hungary","EU","2001","5121 Excise","% of GDP",3.7
"HU","HUN","Hungary","EU","2001","5121 Excise","% of Total Revenue",9.825
"HU","HUN","Hungary","EU","2002","5121 Excise","% of GDP",3.643
"HU","HUN","Hungary","EU","2002","5121 Excise","% of Total Revenue",9.734
"HU","HUN","Hungary","EU","2003","5121 Excise","% of GDP",3.689
"HU","HUN","Hungary","EU","2003","5121 Excise","% of Total Revenue",9.899
"HU","HUN","Hungary","EU","2004","5121 Excise","% of GDP",3.619
"HU","HUN","Hungary","EU","2004","5121 Excise","% of Total Revenue",9.766
"HU","HUN","Hungary","EU","2005","5121 Excise","% of GDP",3.533
"HU","HUN","Hungary","EU","2005","5121 Excise","% of Total Revenue",9.663
"HU","HUN","Hungary","EU","2006","5121 Excise","% of GDP",3.721
"HU","HUN","Hungary","EU","2006","5121 Excise","% of Total Revenue",10.21
"HU","HUN","Hungary","EU","2007","5121 Excise","% of GDP",3.773
"HU","HUN","Hungary","EU","2007","5121 Excise","% of Total Revenue",9.587
"HU","HUN","Hungary","EU","2008","5121 Excise","% of GDP",3.686
"HU","HUN","Hungary","EU","2008","5121 Excise","% of Total Revenue",9.351
"HU","HUN","Hungary","EU","2009","5121 Excise","% of GDP",3.672
"HU","HUN","Hungary","EU","2009","5121 Excise","% of Total Revenue",9.438
"HU","HUN","Hungary","EU","2010","5121 Excise","% of GDP",3.41
"HU","HUN","Hungary","EU","2010","5121 Excise","% of Total Revenue",9.168
"HU","HUN","Hungary","EU","2011","5121 Excise","% of GDP",3.384
"HU","HUN","Hungary","EU","2011","5121 Excise","% of Total Revenue",9.234
"HU","HUN","Hungary","EU","2012","5121 Excise","% of GDP",3.545
"HU","HUN","Hungary","EU","2012","5121 Excise","% of Total Revenue",9.052
"HU","HUN","Hungary","EU","2013","5121 Excise","% of GDP",3.276
"HU","HUN","Hungary","EU","2013","5121 Excise","% of Total Revenue",8.49
"HU","HUN","Hungary","EU","2014","5121 Excise","% of GDP",3.143
"HU","HUN","Hungary","EU","2014","5121 Excise","% of Total Revenue",8.153
"HU","HUN","Hungary","EU","2015","5121 Excise","% of Total Revenue",8.271
"HU","HUN","Hungary","EU","2015","5121 Excise","% of GDP",3.217
"HU","HUN","Hungary","EU","2016","5121 Excise","% of GDP",3.205
"HU","HUN","Hungary","EU","2016","5121 Excise","% of Total Revenue",8.132
"HU","HUN","Hungary","EU","2017","5121 Excise","% of GDP",2.981
"HU","HUN","Hungary","EU","2017","5121 Excise","% of Total Revenue",7.787
"HU","HUN","Hungary","EU","2018","5121 Excise","% of GDP",2.977
"HU","HUN","Hungary","EU","2018","5121 Excise","% of Total Revenue",7.95
"HU","HUN","Hungary","EU","2019","5121 Excise","% of GDP",2.788
"HU","HUN","Hungary","EU","2019","5121 Excise","% of Total Revenue",7.794
"IS","ISL","Iceland","EU","2000","5000 Consumption","% of GDP",15.858
"IS","ISL","Iceland","EU","2000","5000 Consumption","% of Total Revenue",44.094
"IS","ISL","Iceland","EU","2001","5000 Consumption","% of GDP",13.791
"IS","ISL","Iceland","EU","2001","5000 Consumption","% of Total Revenue",40.343
"IS","ISL","Iceland","EU","2002","5000 Consumption","% of GDP",13.797
"IS","ISL","Iceland","EU","2002","5000 Consumption","% of Total Revenue",40.756
"IS","ISL","Iceland","EU","2003","5000 Consumption","% of GDP",14.517
"IS","ISL","Iceland","EU","2003","5000 Consumption","% of Total Revenue",41.111
"IS","ISL","Iceland","EU","2004","5000 Consumption","% of GDP",15.325
"IS","ISL","Iceland","EU","2004","5000 Consumption","% of Total Revenue",42.215
"IS","ISL","Iceland","EU","2005","5000 Consumption","% of GDP",16.546
"IS","ISL","Iceland","EU","2005","5000 Consumption","% of Total Revenue",41.981
"IS","ISL","Iceland","EU","2006","5000 Consumption","% of GDP",16.982
"IS","ISL","Iceland","EU","2006","5000 Consumption","% of Total Revenue",42.322
"IS","ISL","Iceland","EU","2007","5000 Consumption","% of GDP",15.6
"IS","ISL","Iceland","EU","2007","5000 Consumption","% of Total Revenue",40.43
"IS","ISL","Iceland","EU","2008","5000 Consumption","% of GDP",12.757
"IS","ISL","Iceland","EU","2008","5000 Consumption","% of Total Revenue",36.955
"IS","ISL","Iceland","EU","2009","5000 Consumption","% of GDP",11.071
"IS","ISL","Iceland","EU","2009","5000 Consumption","% of Total Revenue",35.509
"IS","ISL","Iceland","EU","2010","5000 Consumption","% of GDP",11.367
"IS","ISL","Iceland","EU","2010","5000 Consumption","% of Total Revenue",35.191
"IS","ISL","Iceland","EU","2011","5000 Consumption","% of GDP",11.517
"IS","ISL","Iceland","EU","2011","5000 Consumption","% of Total Revenue",34.55
"IS","ISL","Iceland","EU","2012","5000 Consumption","% of GDP",11.871
"IS","ISL","Iceland","EU","2012","5000 Consumption","% of Total Revenue",34.9
"IS","ISL","Iceland","EU","2013","5000 Consumption","% of GDP",11.568
"IS","ISL","Iceland","EU","2013","5000 Consumption","% of Total Revenue",33.516
"IS","ISL","Iceland","EU","2014","5000 Consumption","% of GDP",11.57
"IS","ISL","Iceland","EU","2014","5000 Consumption","% of Total Revenue",30.986
"IS","ISL","Iceland","EU","2015","5000 Consumption","% of GDP",11.457
"IS","ISL","Iceland","EU","2015","5000 Consumption","% of Total Revenue",32.368
"IS","ISL","Iceland","EU","2016","5000 Consumption","% of GDP",11.877
"IS","ISL","Iceland","EU","2016","5000 Consumption","% of Total Revenue",23.376
"IS","ISL","Iceland","EU","2017","5000 Consumption","% of GDP",12.644
"IS","ISL","Iceland","EU","2017","5000 Consumption","% of Total Revenue",33.659
"IS","ISL","Iceland","EU","2018","5000 Consumption","% of GDP",12.388
"IS","ISL","Iceland","EU","2018","5000 Consumption","% of Total Revenue",33.278
"IS","ISL","Iceland","EU","2019","5000 Consumption","% of GDP",11.81
"IS","ISL","Iceland","EU","2019","5000 Consumption","% of Total Revenue",32.738
"IS","ISL","Iceland","EU","2000","5111 VAT","% of Total Revenue",28.547
"IS","ISL","Iceland","EU","2000","5111 VAT","% of GDP",10.266
"IS","ISL","Iceland","EU","2001","5111 VAT","% of GDP",9.059
"IS","ISL","Iceland","EU","2001","5111 VAT","% of Total Revenue",26.499
"IS","ISL","Iceland","EU","2002","5111 VAT","% of Total Revenue",26.609
"IS","ISL","Iceland","EU","2002","5111 VAT","% of GDP",9.008
"IS","ISL","Iceland","EU","2003","5111 VAT","% of Total Revenue",26.483
"IS","ISL","Iceland","EU","2003","5111 VAT","% of GDP",9.352
"IS","ISL","Iceland","EU","2004","5111 VAT","% of Total Revenue",27.503
"IS","ISL","Iceland","EU","2004","5111 VAT","% of GDP",9.984
"IS","ISL","Iceland","EU","2005","5111 VAT","% of Total Revenue",27.292
"IS","ISL","Iceland","EU","2005","5111 VAT","% of GDP",10.756
"IS","ISL","Iceland","EU","2006","5111 VAT","% of Total Revenue",27.194
"IS","ISL","Iceland","EU","2006","5111 VAT","% of GDP",10.912
"IS","ISL","Iceland","EU","2007","5111 VAT","% of GDP",9.984
"IS","ISL","Iceland","EU","2007","5111 VAT","% of Total Revenue",25.875
"IS","ISL","Iceland","EU","2008","5111 VAT","% of GDP",8.534
"IS","ISL","Iceland","EU","2008","5111 VAT","% of Total Revenue",24.723
"IS","ISL","Iceland","EU","2009","5111 VAT","% of GDP",7.387
"IS","ISL","Iceland","EU","2009","5111 VAT","% of Total Revenue",23.694
"IS","ISL","Iceland","EU","2010","5111 VAT","% of GDP",7.317
"IS","ISL","Iceland","EU","2010","5111 VAT","% of Total Revenue",22.654
"IS","ISL","Iceland","EU","2011","5111 VAT","% of GDP",7.456
"IS","ISL","Iceland","EU","2011","5111 VAT","% of Total Revenue",22.367
"IS","ISL","Iceland","EU","2012","5111 VAT","% of Total Revenue",22.797
"IS","ISL","Iceland","EU","2012","5111 VAT","% of GDP",7.754
"IS","ISL","Iceland","EU","2013","5111 VAT","% of GDP",7.648
"IS","ISL","Iceland","EU","2013","5111 VAT","% of Total Revenue",22.159
"IS","ISL","Iceland","EU","2014","5111 VAT","% of GDP",7.758
"IS","ISL","Iceland","EU","2014","5111 VAT","% of Total Revenue",20.777
"IS","ISL","Iceland","EU","2015","5111 VAT","% of GDP",8.007
"IS","ISL","Iceland","EU","2015","5111 VAT","% of Total Revenue",22.62
"IS","ISL","Iceland","EU","2016","5111 VAT","% of GDP",8.247
"IS","ISL","Iceland","EU","2016","5111 VAT","% of Total Revenue",16.232
"IS","ISL","Iceland","EU","2017","5111 VAT","% of GDP",8.942
"IS","ISL","Iceland","EU","2017","5111 VAT","% of Total Revenue",23.805
"IS","ISL","Iceland","EU","2018","5111 VAT","% of GDP",8.776
"IS","ISL","Iceland","EU","2018","5111 VAT","% of Total Revenue",23.576
"IS","ISL","Iceland","EU","2019","5111 VAT","% of GDP",8.509
"IS","ISL","Iceland","EU","2019","5111 VAT","% of Total Revenue",23.587
"IS","ISL","Iceland","EU","2000","5112 Sales","% of Total Revenue",0
"IS","ISL","Iceland","EU","2000","5112 Sales","% of GDP",0
"IS","ISL","Iceland","EU","2001","5112 Sales","% of GDP",0
"IS","ISL","Iceland","EU","2001","5112 Sales","% of Total Revenue",0
"IS","ISL","Iceland","EU","2002","5112 Sales","% of GDP",0
"IS","ISL","Iceland","EU","2002","5112 Sales","% of Total Revenue",0
"IS","ISL","Iceland","EU","2003","5112 Sales","% of GDP",0
"IS","ISL","Iceland","EU","2003","5112 Sales","% of Total Revenue",0
"IS","ISL","Iceland","EU","2004","5112 Sales","% of GDP",0
"IS","ISL","Iceland","EU","2004","5112 Sales","% of Total Revenue",0
"IS","ISL","Iceland","EU","2005","5112 Sales","% of GDP",0
"IS","ISL","Iceland","EU","2005","5112 Sales","% of Total Revenue",0
"IS","ISL","Iceland","EU","2006","5112 Sales","% of Total Revenue",0
"IS","ISL","Iceland","EU","2006","5112 Sales","% of GDP",0
"IS","ISL","Iceland","EU","2007","5112 Sales","% of Total Revenue",0
"IS","ISL","Iceland","EU","2007","5112 Sales","% of GDP",0
"IS","ISL","Iceland","EU","2008","5112 Sales","% of Total Revenue",0
"IS","ISL","Iceland","EU","2008","5112 Sales","% of GDP",0
"IS","ISL","Iceland","EU","2009","5112 Sales","% of Total Revenue",0
"IS","ISL","Iceland","EU","2009","5112 Sales","% of GDP",0
"IS","ISL","Iceland","EU","2010","5112 Sales","% of Total Revenue",0
"IS","ISL","Iceland","EU","2010","5112 Sales","% of GDP",0
"IS","ISL","Iceland","EU","2011","5112 Sales","% of GDP",0
"IS","ISL","Iceland","EU","2011","5112 Sales","% of Total Revenue",0
"IS","ISL","Iceland","EU","2012","5112 Sales","% of GDP",0
"IS","ISL","Iceland","EU","2012","5112 Sales","% of Total Revenue",0
"IS","ISL","Iceland","EU","2013","5112 Sales","% of GDP",0
"IS","ISL","Iceland","EU","2013","5112 Sales","% of Total Revenue",0
"IS","ISL","Iceland","EU","2014","5112 Sales","% of GDP",0
"IS","ISL","Iceland","EU","2014","5112 Sales","% of Total Revenue",0
