"iso_3","tax","variable","year","value","country","iso_2"
"CZE","5121 Excise","% of Total Revenue","2004",9.347,"Czech Republic","CZ"
"CZE","5121 Excise","% of GDP","2005",3.364,"Czech Republic","CZ"
"CZE","5121 Excise","% of Total Revenue","2005",9.827,"Czech Republic","CZ"
"CZE","5121 Excise","% of GDP","2006",3.396,"Czech Republic","CZ"
"CZE","5121 Excise","% of Total Revenue","2006",10.035,"Czech Republic","CZ"
"CZE","5121 Excise","% of GDP","2007",3.459,"Czech Republic","CZ"
"CZE","5121 Excise","% of Total Revenue","2007",10.142,"Czech Republic","CZ"
"CZE","5121 Excise","% of GDP","2008",3.365,"Czech Republic","CZ"
"CZE","5121 Excise","% of Total Revenue","2008",10.106,"Czech Republic","CZ"
"CZE","5121 Excise","% of GDP","2009",3.47,"Czech Republic","CZ"
"CZE","5121 Excise","% of Total Revenue","2009",10.813,"Czech Republic","CZ"
"CZE","5121 Excise","% of GDP","2010",3.466,"Czech Republic","CZ"
"CZE","5121 Excise","% of Total Revenue","2010",10.755,"Czech Republic","CZ"
"CZE","5121 Excise","% of GDP","2011",3.686,"Czech Republic","CZ"
"CZE","5121 Excise","% of Total Revenue","2011",11.163,"Czech Republic","CZ"
"CZE","5121 Excise","% of GDP","2012",3.71,"Czech Republic","CZ"
"CZE","5121 Excise","% of Total Revenue","2012",11.096,"Czech Republic","CZ"
"CZE","5121 Excise","% of GDP","2013",3.615,"Czech Republic","CZ"
"CZE","5121 Excise","% of Total Revenue","2013",10.724,"Czech Republic","CZ"
"CZE","5121 Excise","% of GDP","2014",2.873,"Czech Republic","CZ"
"CZE","5121 Excise","% of Total Revenue","2014",8.747,"Czech Republic","CZ"
"CZE","5121 Excise","% of GDP","2015",3.325,"Czech Republic","CZ"
"CZE","5121 Excise","% of Total Revenue","2015",10.034,"Czech Republic","CZ"
"CZE","5121 Excise","% of GDP","2016",3.302,"Czech Republic","CZ"
"CZE","5121 Excise","% of Total Revenue","2016",9.703,"Czech Republic","CZ"
"CZE","5121 Excise","% of GDP","2017",3.211,"Czech Republic","CZ"
"CZE","5121 Excise","% of Total Revenue","2017",9.324,"Czech Republic","CZ"
"CZE","5121 Excise","% of GDP","2018",3.058,"Czech Republic","CZ"
"CZE","5121 Excise","% of Total Revenue","2018",8.739,"Czech Republic","CZ"
"CZE","5121 Excise","% of GDP","2019",2.926,"Czech Republic","CZ"
"CZE","5121 Excise","% of Total Revenue","2019",8.377,"Czech Republic","CZ"
"DNK","5000 Consumption","% of GDP","2000",15.667,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2000",33.423,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2001",15.623,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2001",34.023,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2002",15.8,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2002",34.799,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2003",15.616,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2003",34.259,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2004",34.08,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2004",15.811,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2005",33.512,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2005",16.087,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2006",34.437,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2006",16,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2007",35.29,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2007",16.383,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2008",34.281,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2008",15.346,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2009",33.873,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2009",15.23,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2010",33.608,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2010",15.042,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2011",33.746,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2011",15.116,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2012",33.291,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2012",15.151,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2013",32.34,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2013",14.84,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2014",14.579,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2014",30.04,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2015",31.616,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2015",14.561,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2016",14.713,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2016",32.341,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2017",14.665,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2017",31.985,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2018",14.607,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2018",32.933,"Denmark","DK"
"DNK","5000 Consumption","% of GDP","2019",14.12,"Denmark","DK"
"DNK","5000 Consumption","% of Total Revenue","2019",30.472,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2000",19.518,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2000",9.149,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2001",19.947,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2001",9.159,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2002",20.227,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2002",9.184,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2003",20.212,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2003",9.213,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2004",9.321,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2004",20.092,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2005",9.702,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2005",20.211,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2006",9.873,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2006",21.25,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2007",9.999,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2007",21.537,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2008",9.612,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2008",21.473,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2009",9.677,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2009",21.521,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2010",9.419,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2010",21.046,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2011",9.492,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2011",21.191,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2012",9.526,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2012",20.931,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2013",9.179,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2013",20.003,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2014",9.157,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2014",18.869,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2015",9.144,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2015",19.854,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2016",9.325,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2016",20.497,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2017",9.48,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2017",20.676,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2018",9.535,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2018",21.497,"Denmark","DK"
"DNK","5111 VAT","% of GDP","2019",9.408,"Denmark","DK"
"DNK","5111 VAT","% of Total Revenue","2019",20.303,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2000",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2000",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2001",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2001",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2002",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2002",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2003",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2003",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2004",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2004",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2005",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2005",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2006",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2006",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2007",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2007",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2008",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2008",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2009",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2009",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2010",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2010",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2011",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2011",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2012",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2012",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2013",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2013",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2014",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2014",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2015",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2015",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2016",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2016",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2017",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2017",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2018",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2018",0,"Denmark","DK"
"DNK","5112 Sales","% of GDP","2019",0,"Denmark","DK"
"DNK","5112 Sales","% of Total Revenue","2019",0,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2000",5.175,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2000",11.039,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2001",5.11,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2001",11.129,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2002",5.234,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2002",11.527,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2003",5.012,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2003",10.995,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2004",5.071,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2004",10.93,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2005",4.944,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2005",10.299,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2006",4.712,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2006",10.142,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2007",4.744,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2007",10.219,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2008",4.156,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2008",9.283,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2009",3.97,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2009",8.829,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2010",9.081,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2010",4.064,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2011",9.055,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2011",4.056,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2012",9.081,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2012",4.133,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2013",9.032,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2013",4.144,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2014",8.1,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2014",3.931,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2015",8.491,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2015",3.911,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2016",8.534,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2016",3.883,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2017",8.075,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2017",3.702,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2018",8.025,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2018",3.559,"Denmark","DK"
"DNK","5121 Excise","% of Total Revenue","2019",7.055,"Denmark","DK"
"DNK","5121 Excise","% of GDP","2019",3.269,"Denmark","DK"
"EST","5000 Consumption","% of GDP","2000",12.055,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2000",38.831,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2001",12.129,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2001",40.032,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2002",12.239,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2002",39.526,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2003",11.863,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2003",38.567,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2004",12.555,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2004",40.514,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2005",12.476,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2005",41.903,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2006",13.253,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2006",43.516,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2007",13.211,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2007",42.63,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2008",38.044,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2008",11.87,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2009",14.263,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2009",41.037,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2010",13.408,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2010",40.719,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2011",13.188,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2011",42.251,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2012",13.501,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2012",42.909,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2013",13.116,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2013",41.688,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2014",13.486,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2014",42.241,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2015",13.999,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2015",42.321,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2016",14.401,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2016",43.33,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2017",13.985,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2017",43.012,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2018",13.75,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2018",41.802,"Estonia","EE"
"EST","5000 Consumption","% of GDP","2019",14.024,"Estonia","EE"
"EST","5000 Consumption","% of Total Revenue","2019",42.403,"Estonia","EE"
"EST","5111 VAT","% of GDP","2000",8.42,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2000",27.122,"Estonia","EE"
"EST","5111 VAT","% of GDP","2001",8.128,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2001",26.825,"Estonia","EE"
"EST","5111 VAT","% of GDP","2002",8.311,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2002",26.841,"Estonia","EE"
"EST","5111 VAT","% of GDP","2003",8.14,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2003",26.463,"Estonia","EE"
"EST","5111 VAT","% of GDP","2004",8.242,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2004",26.597,"Estonia","EE"
"EST","5111 VAT","% of GDP","2005",8.009,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2005",26.9,"Estonia","EE"
"EST","5111 VAT","% of GDP","2006",8.959,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2006",29.416,"Estonia","EE"
"EST","5111 VAT","% of GDP","2007",8.679,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2007",28.006,"Estonia","EE"
"EST","5111 VAT","% of GDP","2008",7.74,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2008",24.806,"Estonia","EE"
"EST","5111 VAT","% of GDP","2009",8.613,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2009",24.78,"Estonia","EE"
"EST","5111 VAT","% of GDP","2010",8.46,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2010",25.691,"Estonia","EE"
"EST","5111 VAT","% of GDP","2011",8.1,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2011",25.951,"Estonia","EE"
"EST","5111 VAT","% of GDP","2012",8.354,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2012",26.552,"Estonia","EE"
"EST","5111 VAT","% of GDP","2013",8.185,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2013",26.016,"Estonia","EE"
"EST","5111 VAT","% of GDP","2014",8.479,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2014",26.56,"Estonia","EE"
"EST","5111 VAT","% of GDP","2015",9.012,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2015",27.246,"Estonia","EE"
"EST","5111 VAT","% of GDP","2016",9.006,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2016",27.096,"Estonia","EE"
"EST","5111 VAT","% of GDP","2017",9.006,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2017",27.699,"Estonia","EE"
"EST","5111 VAT","% of GDP","2018",8.986,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2018",27.318,"Estonia","EE"
"EST","5111 VAT","% of Total Revenue","2019",26.702,"Estonia","EE"
"EST","5111 VAT","% of GDP","2019",8.831,"Estonia","EE"
"EST","5112 Sales","% of GDP","2000",0.003,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2000",0.01,"Estonia","EE"
"EST","5112 Sales","% of GDP","2001",0.003,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2001",0.009,"Estonia","EE"
"EST","5112 Sales","% of GDP","2002",0.003,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2002",0.008,"Estonia","EE"
"EST","5112 Sales","% of GDP","2003",0.002,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2003",0.007,"Estonia","EE"
"EST","5112 Sales","% of GDP","2004",0.002,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2004",0.006,"Estonia","EE"
"EST","5112 Sales","% of GDP","2005",0.002,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2005",0.006,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2006",0.005,"Estonia","EE"
"EST","5112 Sales","% of GDP","2006",0.002,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2007",0.003,"Estonia","EE"
"EST","5112 Sales","% of GDP","2007",0.001,"Estonia","EE"
"EST","5112 Sales","% of GDP","2008",0.001,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2008",0.003,"Estonia","EE"
"EST","5112 Sales","% of GDP","2009",0.001,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2009",0.003,"Estonia","EE"
"EST","5112 Sales","% of GDP","2010",0.037,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2010",0.113,"Estonia","EE"
"EST","5112 Sales","% of GDP","2011",0.099,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2011",0.316,"Estonia","EE"
"EST","5112 Sales","% of GDP","2012",0.026,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2012",0.082,"Estonia","EE"
"EST","5112 Sales","% of GDP","2013",0,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2013",0,"Estonia","EE"
"EST","5112 Sales","% of GDP","2014",0,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2014",0,"Estonia","EE"
"EST","5112 Sales","% of GDP","2015",0,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2015",0,"Estonia","EE"
"EST","5112 Sales","% of GDP","2016",0,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2016",0,"Estonia","EE"
"EST","5112 Sales","% of GDP","2017",0,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2017",0,"Estonia","EE"
"EST","5112 Sales","% of GDP","2018",0,"Estonia","EE"
"EST","5112 Sales","% of Total Revenue","2018",0,"Estonia","EE"
"EST","5112 Sales","% of GDP","2019",0,"Estonia","EE"
